price,brand,mile,old,engine,gear,seat,province,colour,fuel,post
235000.0,"Honda,Jazz",2500.0,12,1497,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
475000.0,"Isuzu,D-Max",47500.0,2,1898,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
168000.0,"Toyota,Vios",2500.0,9,1497,M,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
265000.0,"Toyota,Hilux",182500.0,14,2982,A,5,กรุงเทพและปริมณฑล,เงิน,Diesel,0
729000.0,"Mazda,MX-5",107500.0,9,1800,M,2,กรุงเทพและปริมณฑล,แดง,Petrol,0
315000.0,"Honda,Brio",32500.0,4,1198,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
245000.0,"Honda,Jazz",142500.0,12,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
345000.0,"Honda,Jazz",127500.0,8,1497,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
425000.0,"Honda,Jazz",2500.0,6,1497,A,5,กรุงเทพและปริมณฑล,เหลือง,Petrol,0
375000.0,"Honda,Jazz",157500.0,6,1496,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
429000.0,"Honda,City",2500.0,3,1497,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
415000.0,"Honda,Civic",167500.0,5,1798,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
329000.0,"Honda,City",162500.0,7,1497,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
159000.0,"Mitsubishi,Triton",140000.0,7,2351,M,2,กรุงเทพและปริมณฑล,ขาว,Petrol,0
2190000.0,"Porsche,Boxster",40000.0,12,2687,A,2,กรุงเทพและปริมณฑล,ดำ,Petrol,0
250000.0,"Ford,Everest",167500.0,15,2499,A,7,กรุงเทพและปริมณฑล,เทา,Diesel,0
378000.0,"Toyota,Camry",107500.0,10,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
1055000.0,"Honda,CR-V",127500.0,3,1597,A,7,กรุงเทพและปริมณฑล,ดำ,Diesel,0
359000.0,"Nissan,NP",7500.0,6,2488,M,2,กรุงเทพและปริมณฑล,ดำ,Diesel,0
679000.0,"Honda,CR-V",222500.0,4,1997,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
269000.0,"Nissan,Frontier",212500.0,11,2488,M,2,กรุงเทพและปริมณฑล,ดำ,Diesel,0
679000.0,"Honda,HR-V",97500.0,3,1799,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
529000.0,"Toyota,Camry",197500.0,7,2494,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
629000.0,"Honda,Civic",122500.0,3,1799,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
279000.0,"Honda,City",150000.0,10,1497,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
399000.0,"Honda,City",118000.0,4,1497,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
528000.0,"Honda,Mobilio",63635.0,3,1497,A,7,กรุงเทพและปริมณฑล,ขาว,Petrol,0
455000.0,"Toyota,Fortuner",2500.0,13,2982,A,7,กรุงเทพและปริมณฑล,ดำ,Diesel,0
635000.0,"Toyota,Camry",2500.0,5,1998,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
525000.0,"Isuzu,D-Max",142500.0,4,1898,A,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
229000.0,"Nissan,Frontier",2500.0,6,2488,M,2,กรุงเทพและปริมณฑล,เทา,Petrol,0
299000.0,"Nissan,Almera",2500.0,6,1198,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
419000.0,"Nissan,NP",2500.0,3,2488,M,2,กรุงเทพและปริมณฑล,ดำ,Diesel,0
529000.0,"Toyota,Fortuner",12500.0,8,2694,A,7,กรุงเทพและปริมณฑล,ดำ,Petrol,0
399000.0,"Honda,Freed",12500.0,9,1497,A,7,กรุงเทพและปริมณฑล,ขาว,Petrol,0
469000.0,"Isuzu,D-Max",2500.0,3,1898,M,2,กรุงเทพและปริมณฑล,เงิน,Diesel,0
619000.0,"Nissan,NP",2500.0,2,2488,A,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
219000.0,"Mitsubishi,Mirage",2500.0,7,1193,M,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
898000.0,"Honda,Accord",86000.0,4,2356,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
1590000.0,"Mercedes-Benz,GLA250",51000.0,5,1991,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
399000.0,"Nissan,Note",22500.0,2,1198,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
450000.0,"Isuzu,D-Max",72000.0,5,2499,M,2,กรุงเทพและปริมณฑล,ดำ,Diesel,0
275000.0,"Toyota,Corolla",232500.0,11,1598,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
469000.0,"Honda,Civic",2500.0,5,1798,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
479000.0,"Toyota,Corolla",167500.0,5,1798,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
689000.0,"Honda,HR-V",62500.0,3,1799,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
429000.0,"Toyota,Yaris",62500.0,3,1197,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
990000.0,"Isuzu,MU-X",32500.0,1,2999,A,7,ภาคตะวันออก,แดง,Diesel,0
969000.0,"Isuzu,MU-X",47500.0,2,1898,A,7,ภาคตะวันออก,ดำ,Diesel,0
649000.0,"Nissan,Teana",182500.0,6,1997,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
219000.0,"Mitsubishi,Triton",17500.0,8,2351,M,5,ภาคตะวันออก,ขาว,Petrol,0
2390000.0,"Mercedes-Benz,E350",70000.0,2,1991,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
479000.0,"Mitsubishi,Triton",2500.0,1,2477,M,2,กรุงเทพและปริมณฑล,เงิน,Diesel,0
339000.0,"Toyota,Vios",70000.0,6,1497,A,5,ภาคกลาง,เงิน,Petrol,0
465000.0,"Toyota,Hilux",38250.0,1,2393,M,2,ภาคใต้,ขาว,Diesel,0
539000.0,"Nissan,Urvan",100.0,1,2488,M,16,กรุงเทพและปริมณฑล,ขาว,Petrol,0
1250000.0,"BMW,730Ld",242500.0,7,2993,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
598000.0,"BMW,730Li",132500.0,14,2996,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
1280000.0,"Mercedes-Benz,S500",142500.0,11,5462,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
333000.0,"Honda,Accord",210000.0,12,1997,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
339000.0,"Toyota,Yaris",112000.0,5,1197,A,5,กรุงเทพและปริมณฑล,ส้ม,Petrol,0
299000.0,"Honda,Jazz",224799.0,11,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
648000.0,"Toyota,Hiace",12500.0,7,3000,M,12,กรุงเทพและปริมณฑล,เงิน,Diesel,0
398000.0,"Honda,Jazz",52500.0,5,1497,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
369000.0,"Nissan,Pulsar",29000.0,5,1598,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
819000.0,"Volkswagen,Caravelle",29000.0,7,1984,A,11,กรุงเทพและปริมณฑล,น้ำตาล,Diesel,0
475000.0,"Isuzu,D-Max",2500.0,6,2499,M,2,ภาคเหนือ,ดำ,Diesel,0
545000.0,"Ford,Ranger",2500.0,4,2198,A,5,ภาคเหนือ,ฟ้า,Diesel,0
539000.0,"MG,ZS",9000.0,1,1498,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
899000.0,"Toyota,Estima",97500.0,8,2362,A,7,กรุงเทพและปริมณฑล,ขาว,Petrol,0
3399000.0,"Mercedes-Benz,E220",97500.0,0,1950,A,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
2699000.0,"Mercedes-Benz,C300",97500.0,0,1991,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
2699000.0,"Mercedes-Benz,C300",2500.0,0,1991,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
3990000.0,"Mercedes-Benz,E200",2500.0,0,1991,A,4,กรุงเทพและปริมณฑล,ดำ,Petrol,0
579000.0,"Mazda,3",91794.0,3,1998,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
289000.0,"Suzuki,Ciaz",137500.0,5,1242,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
309000.0,"Suzuki,Swift",102117.0,5,1242,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
1098000.0,"Toyota,Camry",82500.0,1,1998,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
479000.0,"Honda,BR-V",102500.0,3,1497,A,7,กรุงเทพและปริมณฑล,น้ำตาล,Petrol,0
499000.0,"Nissan,NP",47500.0,4,2488,M,5,กรุงเทพและปริมณฑล,เงิน,Diesel,0
1088000.0,"Mercedes-Benz,C180",127500.0,6,1595,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
379000.0,"Mazda,2",17829.0,2,1299,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
379000.0,"Ford,Ranger",377000.0,1,2198,M,2,กรุงเทพและปริมณฑล,ดำ,Diesel,0
329000.0,"Toyota,Yaris",2500.0,5,1197,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
369000.0,"Toyota,Hilux",182500.0,3,2393,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
349000.0,"Isuzu,D-Max",152500.0,10,2499,M,2,กรุงเทพและปริมณฑล,ดำ,Diesel,0
678000.0,"Isuzu,D-Max",17500.0,1,1898,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
339000.0,"Toyota,Vios",2500.0,6,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
199000.0,"Nissan,Almera",237500.0,8,1198,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
3550000.0,"Mercedes-Benz,C43",7500.0,2,2996,A,4,กรุงเทพและปริมณฑล,ขาว,Petrol,0
898000.0,"Honda,Accord",2500.0,3,1993,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
579000.0,"Toyota,Sienta",2500.0,3,1496,A,7,กรุงเทพและปริมณฑล,เทา,Petrol,0
549000.0,"Ford,Ranger",92500.0,4,2198,A,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
499999.0,"Mitsubishi,Pajero",2500.0,9,2477,A,7,กรุงเทพและปริมณฑล,ดำ,Diesel,0
499999.0,"Toyota,Hiace",2500.0,7,2700,M,12,กรุงเทพและปริมณฑล,ขาว,Petrol,0
379999.0,"Mercedes-Benz,E200",2500.0,16,1796,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
299999.0,"Ford,Focus",2500.0,8,1596,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
299999.0,"Mitsubishi,Attrage",2500.0,1,1193,M,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
189999.0,"Mitsubishi,Lancer",2500.0,9,1584,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
189999.0,"Ford,Focus",7500.0,9,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
199999.0,"Toyota,Sport",7500.0,19,2986,M,5,กรุงเทพและปริมณฑล,น้ำตาล,Diesel,0
189999.0,"Mitsubishi,Triton",2500.0,8,2351,M,2,กรุงเทพและปริมณฑล,เงิน,Petrol,0
479999.0,"Ford,Ranger",7500.0,5,2198,A,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
249999.0,"Toyota,Corolla",7500.0,9,1598,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
499999.0,"Toyota,Hiace",2500.0,7,2700,M,12,กรุงเทพและปริมณฑล,ขาว,Petrol,0
399999.0,"Suzuki,Ertiga",7500.0,4,1373,A,7,กรุงเทพและปริมณฑล,ขาว,Petrol,0
299999.0,"Toyota,Hilux",2500.0,7,2694,M,2,กรุงเทพและปริมณฑล,ขาว,Petrol,0
788000.0,"Ford,Ranger",12500.0,1,1966,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
349000.0,"Honda,Brio",22500.0,3,1198,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
349000.0,"Toyota,Yaris",32500.0,3,1197,A,5,กรุงเทพและปริมณฑล,น้ำเงิน,Petrol,0
498000.0,"Nissan,NP",32500.0,4,2488,A,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
599000.0,"Isuzu,D-Max",44612.0,2,1898,M,2,กรุงเทพและปริมณฑล,ดำ,Diesel,0
309000.0,"Suzuki,Swift",2500.0,7,1242,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
369000.0,"Chevrolet,Captiva",127500.0,8,1998,A,7,กรุงเทพและปริมณฑล,ดำ,Diesel,0
739000.0,"Mercedes-Benz,A180",97500.0,4,1595,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
469000.0,"Toyota,Yaris",3567.0,1,1197,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
980000.0,"Toyota,Fortuner",157500.0,4,2755,A,7,กรุงเทพและปริมณฑล,น้ำตาล,Diesel,0
699000.0,"Toyota,Camry",62500.0,5,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
79000.0,"Honda,Civic",207500.0,24,1493,A,4,กรุงเทพและปริมณฑล,ส้ม,Petrol,0
99000.0,"Chevrolet,Zafira",282500.0,16,2198,A,7,กรุงเทพและปริมณฑล,ดำ,Petrol,0
49000.0,"Nissan,Sunny",207500.0,24,1498,A,5,กรุงเทพและปริมณฑล,น้ำเงิน,Petrol,0
650000.0,"BMW,320Ci",82500.0,26,1991,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
550000.0,"Mini,Cooper",127500.0,17,1598,M,4,กรุงเทพและปริมณฑล,เหลือง,Petrol,0
555000.0,"Ford,Ranger",167500.0,5,3198,A,5,กรุงเทพและปริมณฑล,ส้ม,Diesel,0
1290000.0,"Lexus,RX350",92500.0,8,3456,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
1590000.0,"BMW,520d",49306.0,7,2000,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
1690000.0,"Mercedes-Benz,CLS350",57500.0,8,3498,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
2050000.0,"Mercedes-Benz,E200",34612.0,6,1991,A,4,กรุงเทพและปริมณฑล,เงิน,Petrol,0
425000.0,"Mazda,BT-50",82500.0,4,2198,A,5,กรุงเทพและปริมณฑล,แดง,Diesel,0
2990000.0,"Toyota,Vellfire",2161.0,0,2494,A,7,กรุงเทพและปริมณฑล,ขาว,Petrol,0
650000.0,"Toyota,Fortuner",232210.0,7,2494,A,7,ภาคใต้,ดำ,Diesel,0
385000.0,"Toyota,Yaris",2500.0,1,1197,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
415000.0,"Toyota,Hilux",127500.0,5,2494,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
435000.0,"Toyota,Yaris",17500.0,1,1197,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
935000.0,"Toyota,Fortuner",142500.0,4,2694,A,7,กรุงเทพและปริมณฑล,ขาว,Petrol,0
395000.0,"Toyota,Hilux",2500.0,3,2393,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
335000.0,"Toyota,Vios",72500.0,5,1497,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
435000.0,"Toyota,Yaris",47500.0,2,1197,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
925000.0,"Toyota,Fortuner",72500.0,4,2393,A,7,กรุงเทพและปริมณฑล,น้ำตาล,Diesel,0
385000.0,"Toyota,Hilux",127500.0,3,2393,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
345000.0,"Toyota,Yaris",117500.0,4,1197,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
365000.0,"Toyota,Hilux",147500.0,4,2393,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
385000.0,"Toyota,Hilux",57500.0,2,2393,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
3398000.0,"BMW,X4",7500.0,0,1995,A,5,กรุงเทพและปริมณฑล,ขาว,Diesel,0
3490000.0,"Toyota,Alphard",2500.0,0,2494,A,7,กรุงเทพและปริมณฑล,ขาว,Petrol,0
388000.0,"BMW,320i",122500.0,11,1995,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
588000.0,"Toyota,Camry",181400.0,7,2494,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
719000.0,"Chevrolet,Trailblazer",22000.0,1,2499,A,7,กรุงเทพและปริมณฑล,ขาว,Diesel,0
375000.0,"Toyota,Yaris",67500.0,3,1197,A,5,กรุงเทพและปริมณฑล,ส้ม,Petrol,0
355000.0,"Toyota,Hilux",142500.0,7,2494,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
285000.0,"Toyota,Hilux",107500.0,6,2694,M,2,กรุงเทพและปริมณฑล,เทา,Petrol,0
120000.0,"Mitsubishi,Strada",7500.0,16,2835,M,5,ภาคใต้,น้ำเงิน,Diesel,0
150000.0,"Ford,Ranger",7500.0,20,2499,M,2,ภาคใต้,เทา,Diesel,0
85000.0,"Mazda,Fighter",7500.0,23,2499,M,2,ภาคใต้,เทา,Diesel,0
240000.0,"Toyota,Yaris",135116.0,12,1496,A,5,ภาคใต้,ขาว,Petrol,0
469000.0,"BMW,520d",202500.0,14,1995,A,5,กรุงเทพและปริมณฑล,เงิน,Diesel,0
599000.0,"Hyundai,H-1",304805.0,10,2497,A,12,ภาคใต้,ดำ,Diesel,0
399000.0,"Honda,City",61773.0,2,1497,A,5,ภาคใต้,ขาว,Petrol,0
449000.0,"Isuzu,D-Max",47500.0,5,2499,A,2,ภาคตะวันออก,ฟ้า,Diesel,0
299000.0,"Mitsubishi,Triton",97500.0,8,2477,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
599000.0,"Hyundai,H-1",175647.0,8,2497,A,12,ภาคใต้,ดำ,Diesel,0
610000.0,"Honda,Civic",77500.0,4,1799,A,5,ภาคตะวันออก,เทา,Petrol,0
269000.0,"Suzuki,Ciaz",102500.0,5,1242,A,5,ภาคตะวันออก,ขาว,Petrol,0
449000.0,"Honda,Jazz",67500.0,4,1497,A,5,ภาคตะวันออก,ขาว,Petrol,0
449000.0,"Honda,Jazz",122500.0,4,1497,A,5,ภาคตะวันออก,เทา,Petrol,0
418000.0,"Isuzu,D-Max",292500.0,6,2499,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
3790000.0,"Porsche,Panamera",62500.0,5,3000,A,4,กรุงเทพและปริมณฑล,เทา,Petrol,0
739000.0,"Isuzu,MU-X",162500.0,6,2999,A,7,กรุงเทพและปริมณฑล,ขาว,Diesel,0
319000.0,"Nissan,Teana",202500.0,11,2496,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
445000.0,"Toyota,Yaris",17494.0,2,1197,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
1597000.0,"Toyota,Vellfire",52500.0,5,2362,A,7,กรุงเทพและปริมณฑล,ขาว,Petrol,0
499000.0,"Honda,Civic",132500.0,5,1798,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
759000.0,"Isuzu,MU-X",142500.0,4,1898,A,7,กรุงเทพและปริมณฑล,ดำ,Diesel,0
599000.0,"Ford,Ranger",122500.0,4,2198,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
305000.0,"Toyota,Yaris",2500.0,5,1197,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
539000.0,"Isuzu,D-Max",127500.0,6,2999,M,2,ภาคเหนือ,ดำ,Diesel,0
429000.0,"Honda,City",46000.0,5,1497,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
399000.0,"Nissan,NP",21845.0,1,2488,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
789000.0,"Toyota,Camry",100.0,3,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
409000.0,"BMW,325i",52500.0,14,2497,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
348000.0,"Toyota,Hilux",127782.0,5,2393,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
598000.0,"Toyota,Vios",15184.0,1,1496,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
998000.0,"Toyota,Fortuner",93514.0,5,2755,A,7,กรุงเทพและปริมณฑล,เทา,Diesel,0
498000.0,"Toyota,Hilux",10980.0,1,2393,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
1009000.0,"Ford,Everest",52500.0,2,1996,A,7,กรุงเทพและปริมณฑล,ฟ้า,Diesel,0
179000.0,"Kia,Picanto",122500.0,7,1248,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
599000.0,"Mitsubishi,Triton",7500.0,0,2442,M,5,กรุงเทพและปริมณฑล,เงิน,Diesel,0
599000.0,"Toyota,Sienta",4988.0,2,1496,A,7,กรุงเทพและปริมณฑล,เงิน,Petrol,0
989000.0,"Hyundai,H-1",82500.0,4,2497,A,11,กรุงเทพและปริมณฑล,ดำ,Diesel,0
309000.0,"Nissan,Almera",77500.0,3,1198,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
639000.0,"Honda,CR-V",112500.0,6,1997,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
1290000.0,"Mini,Cooper",2500.0,6,1995,A,4,กรุงเทพและปริมณฑล,น้ำเงิน,Diesel,0
469000.0,"Toyota,Hilux",22500.0,1,2393,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
699000.0,"Toyota,Hilux",62500.0,2,2393,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
649000.0,"Mazda,3",12500.0,2,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
659000.0,"Toyota,Camry",112500.0,4,1998,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
399000.0,"Mazda,3",12500.0,4,1998,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
2790000.0,"Mercedes-Benz,C200",17000.0,1,1497,A,4,กรุงเทพและปริมณฑล,เงิน,Petrol,0
599000.0,"Mazda,3",92500.0,3,1998,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
299000.0,"Isuzu,D-Max",2500.0,13,2499,M,2,กรุงเทพและปริมณฑล,อื่นๆ,Diesel,0
479000.0,"Toyota,Hilux",132500.0,4,2393,M,5,กรุงเทพและปริมณฑล,ขาว,Diesel,0
309000.0,"Isuzu,D-Max",2500.0,11,2499,M,2,กรุงเทพและปริมณฑล,น้ำตาล,Diesel,0
459000.0,"Toyota,Corolla",82500.0,4,1598,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
419000.0,"Ford,Ranger",72500.0,3,2198,A,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
1229000.0,"Toyota,Fortuner",72500.0,3,2755,A,7,กรุงเทพและปริมณฑล,ขาว,Diesel,0
420000.0,"Ford,Ranger",92500.0,4,2198,M,2,ภาคอีสาน,เทา,Diesel,0
329000.0,"Honda,CR-V",2500.0,12,1997,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
535000.0,"Toyota,Hilux",147500.0,6,2494,M,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
225000.0,"Toyota,Harrier",205566.0,15,3000,A,5,กรุงเทพและปริมณฑล,น้ำเงิน,Petrol,0
350000.0,"Toyota,Hiace",2500.0,10,2700,M,12,กรุงเทพและปริมณฑล,ขาว,Petrol,0
339000.0,"Toyota,VIOS",2500.0,7,1500,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
2490000.0,"Chevrolet,Camaro",57500.0,6,6200,A,4,กรุงเทพและปริมณฑล,ขาว,Petrol,0
1190000.0,"BMW,325Ci",62500.0,32,2494,A,4,กรุงเทพและปริมณฑล,แดง,Petrol,0
1790000.0,"Alfa,GTV",102500.0,18,1970,M,2,กรุงเทพและปริมณฑล,แดง,Petrol,0
2690000.0,"Jaguar,XJ",122500.0,9,5000,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
990000.0,"Lexus,RX270",152500.0,9,2672,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
1490000.0,"Mercedes-Benz,CLS250",117500.0,8,2143,A,5,กรุงเทพและปริมณฑล,ขาว,Diesel,0
219000.0,"Nissan,March",101180.0,7,1198,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
2190000.0,"Audi,RS3",72500.0,8,2480,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
4990000.0,"Audi,R8",47500.0,10,4163,A,2,กรุงเทพและปริมณฑล,ดำ,Petrol,0
659000.0,"Isuzu,MU-X",12500.0,5,2499,A,7,กรุงเทพและปริมณฑล,ขาว,Diesel,0
679000.0,"Honda,HR-V",172500.0,3,1799,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
590000.0,"Toyota,Fortuner",162500.0,11,2982,A,7,กรุงเทพและปริมณฑล,ดำ,Diesel,0
2890000.0,"Porsche,Cayenne",90000.0,6,2995,A,5,ภาคตะวันออก,เงิน,Petrol,0
429000.0,"Isuzu,D-Max",2500.0,9,2999,M,2,กรุงเทพและปริมณฑล,ดำ,Diesel,0
399000.0,"Honda,City",100000.0,5,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
379000.0,"Toyota,Corolla",2500.0,4,1598,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
778000.0,"Honda,Accord",107500.0,4,1997,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
235000.0,"Honda,Brio",12500.0,9,1198,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
579000.0,"Ford,Ranger",42500.0,1,2198,M,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
598000.0,"Ford,Ranger",37500.0,4,2198,A,5,ภาคตะวันออก,เทา,Diesel,0
568000.0,"Mitsubishi,Triton",92500.0,5,2442,A,5,ภาคตะวันออก,ขาว,Diesel,0
659000.0,"Mazda,3",27500.0,1,1998,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
448000.0,"Isuzu,D-Max",87500.0,7,2499,M,2,ภาคตะวันออก,เงิน,Diesel,0
499000.0,"Ford,Ranger",17500.0,1,2198,M,2,กรุงเทพและปริมณฑล,น้ำเงิน,Diesel,0
428000.0,"Honda,City",107500.0,3,1497,A,5,ภาคตะวันออก,เงิน,Petrol,0
468000.0,"Isuzu,D-Max",62500.0,6,2499,M,2,ภาคตะวันออก,ส้ม,Diesel,0
689000.0,"Honda,Civic",42500.0,2,1799,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
795000.0,"Toyota,Ventury",89314.0,3,2982,A,11,กรุงเทพและปริมณฑล,ขาว,Diesel,0
455000.0,"Toyota,Yaris",18731.0,2,1197,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
1090000.0,"Smart,Roadster",2500.0,15,698,A,2,กรุงเทพและปริมณฑล,เงิน,Petrol,0
699000.0,"Volvo,V40",87500.0,4,1969,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
729000.0,"Toyota,Fortuner",2500.0,7,2982,A,7,กรุงเทพและปริมณฑล,ขาว,Diesel,0
479000.0,"Honda,City",52500.0,2,1497,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
